ISP_Name,Time,Text,Source
sprectranet,2019-11-07 17:05:51,@Spectranet_NG how far you guys seems to be off today?,Twitter for iPhone
sprectranet,2019-08-27 19:24:41,@Spectranet_NG Is there 100% bonus offer today? 😉,Twitter for iPhone
sprectranet,2020-03-31 14:34:09+00:00,"Companies in the same useless category during this quarantine period:
1️⃣ NEPA aka PHCN @phcnnigeria
2️⃣ @Spectranet_NG 

Very useless.",Twitter for iPhone
sprectranet,2019-07-19 05:59:02,@Spectranet_NG Which of your outlier on the island can I visit please ?,Twitter for iPhone
sprectranet,2019-01-20 03:13:05,"@NonsoBassey @TheLexash @Spectranet_NG Mine isn’t working at all 😪
Trash network",Twitter for iPhone
sprectranet,2020-05-27 15:57:47+00:00,@Spectranet_NG about to take another 13k from me in exchange with a trashy network 😔,Twitter for iPhone
sprectranet,2020-07-03 14:07:44+00:00,Please does anyone know how @Spectranet_NG insurance claim works? The thing be like scam like this oh.,Twitter for iPhone
sprectranet,2019-08-20 02:30:37,@Spectranet_NG please can you help me refresh my signal. I’m unable to work. Thank you,Twitter for iPhone
sprectranet,2020-04-15 11:21:31+00:00,@Spectranet_NG WITH YOUR HORRIBLE NETWORK????,Twitter for iPhone
tizeti,2020-04-14 17:54:54+00:00,This internet hasn’t worked all day. @wifisupport1 @tizeti,Twitter for iPhone
sprectranet,2019-02-11 20:05:07,Spectranet is a criminal organization.,Twitter for Android
sprectranet,2020-08-06 21:48:30+00:00,This game dey hungry me tonight but Spectranet dey do oriiibu at the moment https://t.co/RyhV9obLbS,Twitter for iPhone
sprectranet,2019-01-28 18:44:37,"Looking like I’ll sleep before 9.
Mtn &amp; Spectranet are unfortunate this night .",Twitter for iPhone
sprectranet,2019-09-14 10:23:38,"Fbn
Etisalat 
Dstv 
Spectranet 
That lawyer. 

These are the people firstatunf me this Saturday morning.",Twitter for iPhone
tizeti,2020-01-10 07:19:13+00:00,"@Sir_Jabulani @tizeti I don tire for them.

I go soon port sef",Twitter for Android
tizeti,2020-06-29 15:06:36+00:00,Tizeti ehn?,Twitter for Android
sprectranet,2019-02-09 20:33:43,Please who uses spectranet/Ntel around Chevron/ Ikota axis ?  How good is the internet ?,Twitter for iPhone
sprectranet,2019-08-30 07:41:41,@Spectranet_NG Which one do I download on my phone https://t.co/t80SZRoPrD,Twitter for Android
sprectranet,2020-07-14 21:05:10+00:00,"It has gotte so bad that I have to disconnect one of the two devices I have connected to the Internet to be able to load https://t.co/TB1sHPgROD
This is completely unacceptable.
Cc @Spectranet_NG https://t.co/lqyRmIM0JI",Twitter for Android
sprectranet,2019-12-26 15:14:15,@Spectranet_NG why hasn’t my device been delivered?,Twitter for iPhone
sprectranet,2020-10-29 15:42:02+00:00,@Spectranet_NG  wetin dey happen gan gan ?  The service since Monday has been SUPER horrible ...,Twitter for Android
sprectranet,2020-08-29 12:56:32+00:00,@dejokecarew Spectranet?,Twitter for iPhone
sprectranet,2019-12-21 14:56:19,@Spectranet_NG Is there 100% bonus today?,Twitter for iPhone
sprectranet,2020-09-03 17:56:32+00:00,I was not told spectranet network is now shitty ehhh,Twitter for iPhone
sprectranet,2019-04-11 19:15:35,What's wrong with spectranet tonight bayi 😩,Twitter for iPhone
sprectranet,2019-04-08 04:49:57,@Johnberrie Hmmm. I’d switch to my Spectranet.,Twitter for iPhone
sprectranet,2019-12-30 16:38:18,@Chinedov @Spectranet_NG Av not seen my bonus data. Recharged more than 10 mins ago.,Twitter for Android
sprectranet,2019-07-02 16:40:21,@Spectranet_NG But poor network won't let us enjoy it. Ki lanfani?,Twitter for Android
tizeti,2020-04-29 13:22:26+00:00,@juvilplus @MTN180 @madu_victor @tizeti Not yet...next week definitely after the lockdown,Twitter for Android
sprectranet,2019-08-16 20:20:22,"Hello 
@Spectranet_NG
 
Please, the network quality has been rather poor in my 2 prominent locations (Papa Ajao and Oregun) in the last 2 months, especially from 3pm

It's getting embarrassing when I have to call that network hasn't let me recieve important emails 🙂",Twitter for Android
sprectranet,2020-04-03 22:12:56+00:00,The F is wrong with Spectranet tonight?,Twitter for iPhone
sprectranet,2020-10-01 10:47:03+00:00,@Playboy_Carter @Spectranet_NG E be like say you dey ment?,Twitter for Android
sprectranet,2020-07-31 11:36:01+00:00,"@Tha_SlimDaddy Had to leave Spectranet, data capped plans are not economical if you consume alot of data! See what i did in 3 days with my new ISP https://t.co/GWS8vVZdm3",Twitter for iPhone
sprectranet,2020-07-24 15:58:08+00:00,@MisterAlasiri @Spectranet_NG Abi o. @ConsumersNCC @NgComCommission are supposed to be on this matter but you know this is Nigeria.,Twitter for Android
sprectranet,2020-04-04 02:25:55+00:00,@teebouiie @saintLumy @mstifey Spectranet is super horrible since covid 19 started seems their network has the virus 🦠,Twitter for iPhone
ipnx,2020-06-26 13:24:04,Lol glo nah war na... ipnx is the best https://t.co/D19hgCkMZJ,Twitter for Android
sprectranet,2019-06-25 19:21:47,GLO &amp; Spectranet been shiiiiit for days now.,Twitter for Android
sprectranet,2019-11-11 20:40:16,@Spectranet_NG went all the way to Adeola Odeku only to be told I’d have to do it online. I left and called your CS and was told again to go back to VI that it will be done at the store. Are you guys even giving any form of training to your people cos oshi le kan se kiri. Rubbish,Twitter for iPhone
tizeti,2020-01-27 10:38:38+00:00,I have same experience too with a tizeti a fiber optic Internet service https://t.co/IPF1gxLf4x,Twitter for Android
tizeti,2020-02-04 08:53:08+00:00,"@dennisajalie @wifisupport1 @tizeti This is exactly my issue. My upload speed has been less than 0.5mbps for a long time now. I’ve complained and they keep dodging the topic. Now they want to increase fee. They have family members, by the time people leave them, they’ll have sense.",Twitter for iPhone
sprectranet,2020-04-26 17:10:07+00:00,@zaykassim @SmileComsNG @MTNNG I use Spectranet unlimited...it’s fair enough in terms of cost but service is 6/10 if not 5,Twitter for iPhone
sprectranet,2019-04-02 09:59:22,Spectranet network can be trash for no reason.🤮🤮,Twitter for iPhone
ipnx,2020-06-11 00:42:40,"@SheriphSkills Ipnx, the best. I don’t even use DSTV again, just my Amazon firestick",Twitter for iPhone
tizeti,2019-12-04 14:59:08+00:00,"@wifisupport1 @tizeti I feel really bad for you guys. All you guys know how to do is say sorry and organize a visit by technical support. SMH. At this rate, Won't be surprised to wake up one morning and hear you guys have packed up https://t.co/bnebGeGXd3",Twitter for Android
tizeti,2020-04-26 16:46:05+00:00,@Tizeti after singing their praise for a time...my eyes now look to other reliable data options...it’s beginning to be a very terrible experience...one calls/emails customer support daily for various issues,Twitter for iPhone
sprectranet,2020-08-19 15:54:16+00:00,"Hello FBN, I made a Bill Payment for Spectranet Ltd (Internet Subscription N18,525) on 18/08/2020 Time: 13:33pm. Merchants hasn’t received payment and asked to contact my Bank. https://t.co/Bo2EurK8X0",Twitter for iPhone
tizeti,2019-08-03 19:10:32+00:00,@Adejokee_ @tizeti Same here ooo same here no internet in the same time. I’m so upset I swear,Twitter for iPhone
sprectranet,2020-04-28 21:47:26+00:00,"Now that we have used all our money to do spectranet subscription 
I will be using my data to buy food when I’m hungry",Twitter for iPhone
tizeti,2019-09-21 20:58:37+00:00,"@myson155 @frankdonga_ @tizeti @wifisupport1 you guys come and explain urself here oh, I cannot be paying 45k yearly. Iffa hear pim after I complete 1 year eh, all the customers you got through me are gone, I will kuku call you out on twitter before I port, I  have all the Internet in my house.",Twitter for Android
sprectranet,2020-04-28 11:07:25+00:00,@Spectranet_NG @dupeolaa_ These ones now suck data like what I don’t know.,Twitter for iPhone
sprectranet,2019-06-22 21:58:01,Spectranet can misbehave sha when you needed it..,Twitter for Android
ipnx,2020-06-12 14:27:48,@FurtherMaf F*ck Tizeti IPNX Way!!!!!!,Twitter for iPhone
sprectranet,2020-04-03 16:47:41+00:00,"@duirconcepts @Spectranet_NG Lol!!!! Wow!!!! Thank you very much. We will speak once this whole matter blows over.
I appreciate it. God bless you real good.",Twitter for Android
sprectranet,2020-04-04 21:02:13+00:00,@yemiadegun @Spectranet_NG Baba wants to download Money Heist 4🙈🙈🙈🙈😂😂😂,Twitter for Android
tizeti,2020-05-19 15:29:34+00:00,I honestly do not know why people still patronize Tizeti.,Twitter for iPhone
sprectranet,2020-04-02 16:25:43+00:00,"More than15 hours without Social Media. @Spectranet_NG did the most with their shitty network today. Literally haven’t done any efficient work all day. 
Then iPhone reset did its own too, taking me back to January cos of iCloud misbehaviour. 🤦🏽‍♀️

I forgive you all.",Twitter for iPhone
sprectranet,2019-05-31 13:18:17,@Spectranet_NG please have me good network . I’m tired of wasting my money on you guys,Twitter for iPhone
tizeti,2019-06-17 07:01:04+00:00,Does anybody use https://t.co/kLw2O98R3o here?  Is it fast?,Twitter for Android
sprectranet,2019-06-14 09:39:57,@noniii_b @datchubbychic But Spectranet is thrash🙁,Twitter for Android
sprectranet,2020-02-22 13:25:04+00:00,"@ms_juwwie @dejokecarew That’s y I love Spectranet, they do that atleast 3times a week",Twitter for iPhone
sprectranet,2019-07-20 13:10:41,"Spectranet's Ogbanje has kicked in, can tweet but can't stream movies. Oshi",Twitter for Android
sprectranet,2020-06-26 14:14:02+00:00,@SavvyRinu I would have recommended spectranet but they are terribly slow of late,Twitter for iPhone
sprectranet,2019-11-22 12:19:42,"We will miss ""double data"" though! 😊

But what's the point of getting double the amount of data I pay for, if I'm not able to use the data at all?! All @SmileComsNG need to do, to obliterate @Spectranet_NG is introduce ""double data"" if customers recharge on a particular day 😎",Twitter for Android
sprectranet,2020-06-26 04:31:44+00:00,@thetayooo @naughty5inguy @DrJoeAbah @Spectranet_NG Then why is it unlimited if it is limited?,Twitter for Android
sprectranet,2020-01-21 18:03:03+00:00,"Spectranet's network has been terrible. 
Every thing is a problem in this country.",Twitter for Android
tizeti,2020-07-01 15:35:27+00:00,"@wifisupport1 @ajepintos @tizeti Gbasibe...!!!!

But what about the 2 lost days 😒😒 https://t.co/PjcQHUo0ZU",Twitter for iPhone
sprectranet,2020-07-28 22:17:48+00:00,I have finally been delivered from Spectranet! Thank you lord,Twitter for iPhone
sprectranet,2020-06-08 14:50:08+00:00,"&gt; 2 hours after paying 15k to @Spectranet_NG.
No data, no message. I’m going to sleep.",Twitter for iPhone
sprectranet,2019-04-21 01:41:20,@ayobamiosho @Spectranet_NG Okay 😁😁😁,Twitter for iPhone
sprectranet,2019-09-06 14:14:17,"Hi @Spectranet_NG
 
I got the mail for the double data offer and promptly renewed this account 19184987 around 10am but the bonus data is still missing from my portal
Please rectify as soon as possible",Twitter for Android
tizeti,2019-08-23 07:49:37+00:00,@ukam_jnr @nwobodoemmanu14 @_valkiing Lmao https://t.co/YrthPqmMrK isn’t even that expensive.,Twitter for iPhone
sprectranet,2020-05-22 19:13:50+00:00,"@0_frodo @Spectranet_NG As usual, it always end in tears with them.",Twitter for Android
sprectranet,2020-11-06 00:59:19+00:00,"Spectranet put me for inactive because I no see money subscribe since, imagine so if I no pay, I no go browse, their papa!",Twitter for Android
tizeti,2019-12-04 14:06:00+00:00,"@wifisupport1 @tizeti Ladies and Gentlemen. This is the perfect example of ""copy and paste"". You guys don't have any other lines? You guys give Customer Service a bad name smh.",Twitter for Android
sprectranet,2019-12-26 05:20:38,Dear @Spectranet_NG what's up with your network?? Been down since last night.,Twitter for Android
sprectranet,2019-04-25 14:49:59,God punish spectranet. Now I’m back to airtel N15k 40Gb 😭😩💔,Twitter for iPhone
tizeti,2020-02-20 09:14:36+00:00,"@CaxtonJP @SirWolX @tizeti My thoughts exactly. Look me now wey no dey do DSTV, I am solely a Data guy, these UCL nights, i had my Spectranet and Airtel on at the same time. Laptop on Airtel, TV on Spectranet. Omo Airtel just dey stream smooth, Spectranet na wa. It was frustrating.",Twitter for Android
tizeti,2019-10-22 18:24:31+00:00,@wifisupport1 @tizeti Is this a response mail that same has been noted? https://t.co/f7LHdZVhDK,Twitter for Android
sprectranet,2020-01-29 10:05:54+00:00,Spectranet has been trash lately,Twitter for Android
tizeti,2019-10-31 22:35:54+00:00,Please who wants to buy Tizeti's router and POE or whatever they call it. Dismantling the rubbish.,Twitter for Android
sprectranet,2019-06-06 11:54:24,@Spectranet_NG 's network can frustrate somebody's life. how can YouTube be the only website opening properly?? 😭,Twitter for Android
sprectranet,2019-07-19 12:52:01,"According to Spectranet, if you stay around Awoyaya, Lakowe, Bogije and beyond you are not on Lagos map 🤔🤔🤔",Twitter for iPhone
tizeti,2020-03-06 08:57:07+00:00,Tizeti is shit.,Twitter for iPhone
tizeti,2019-10-14 18:48:23+00:00,Is there a place where Tizeti works perfect? Where constant speed is up to 5mbps ⬆️⬇️,Twitter for iPhone
sprectranet,2019-08-23 23:18:06,My worst business decision for 2019 by far is getting a @Spectranet_NG router to do business! It's one heartache to another! I am TIRED!,Twitter for Android
sprectranet,2020-05-22 19:12:19+00:00,@Spectranet_NG is the leader of the WhatsApp group https://t.co/gjuoONk3Sa,Twitter for Android
sprectranet,2019-09-07 20:44:56,"@Spectranet_NG how far una, your network has been consistently terrible for days now. Biko fix up its frustrating",Twitter for iPhone
sprectranet,2020-09-22 19:03:24+00:00,"@Orezz_ Well. Airtel has been on point for me since I started using it. 
Download speed this busy afternoon was at 5mb per second
Spectranet barely did 500kbps in the afternoon",Twitter for Android
sprectranet,2019-09-06 16:02:52,Why is spectranet messing up like this,Twitter for iPhone
ipnx,2020-10-17 06:46:31,"Here we go, Public School Students In Oyo Now Have 24hrs Access To Internet! @seyiamakinde @thecableng @ipNXTweet… https://t.co/pe8eAhU3bD",Twitter for iPhone
sprectranet,2019-09-26 18:47:47,Finally found a buyer for my Spectranet. Ka ma pade mo. O di gbere o di gbo,Twitter for iPhone
sprectranet,2019-01-28 21:00:34,@Spectranet_NG why nah? 😭😭😭,Twitter for Android
tizeti,2019-05-26 19:32:50+00:00,"Tizeti your network is trash... I can’t open any website, Netflix can’t load on the tv. Phew",Twitter for iPhone
tizeti,2019-08-07 07:11:37+00:00,"@tizeti 
What is the actual problem though? It wasn't like this before...",Twitter for Android
sprectranet,2020-04-02 17:37:30+00:00,Oloriburuku ni Spectranet,Twitter for iPhone
sprectranet,2020-07-03 11:10:48+00:00,"Yo @Spectranet_NG why does it keep taking me to your homepage even after i have paid??,it’s been days now",Twitter for iPhone
sprectranet,2020-03-31 14:13:36+00:00,@amarachimex @SmileComsNG Ehn?? And you....... chai!! @Spectranet_NG see una mate oh!! @SmileComsNG whedone!!!,Twitter for Android
sprectranet,2019-04-03 23:06:27,@SocratesErasmus @MTNNG Gonna buy spectranet tomorrow! Mtn has made me finish my house rent 😩😩😭,Twitter for iPhone
sprectranet,2019-01-11 07:59:24,"@Spectranet_NG Account was made active yesterday by the agent in yaba. I could only use it in yaba but no signal when I get home(Ilupeju). My concern is about using it at home which was the reason I made the purchase.
How may you help on that?
",Twitter for Android
sprectranet,2020-03-27 11:44:34+00:00,"Hi @Spectranet_NG, your network is trash, bye",Twitter for Android
sprectranet,2019-06-28 11:14:25,"Dear 
@Spectranet_NG
 I got this message from you guys
Dear Customer, Data subscribed on your UserID 13980235 has been exhausted. Pls Renew/Upgrade & enjoy continuity of plan benefits.T&C Apply

I have up to 13gig left. Is this the new marketing trend now??",Twitter for Android
tizeti,2020-10-03 11:28:00+00:00,"@Ripples143 @wifisupport1 @tizeti See them. They know what they are doing. They know. Until you complain before they correct this.

This people are scammers sha. Nigeria, which way?
It has been hovering around 300kb since woke up. This life no balance. https://t.co/mjakrKUORS",Twitter for iPhone
sprectranet,2020-05-02 01:11:55+00:00,@Elmatardorr @Spectranet_NG 🤣🤣🤣,Twitter for iPhone
sprectranet,2020-05-04 16:00:24+00:00,@HenshawKate @officialntino Just dnt mention Spectranet.. though sometimes I feel location and weather is one of the major limiting factors they like to disavow,Twitter for iPhone
sprectranet,2019-03-13 13:31:35,@modelina The best! Spectranet 12k5 monthly Tizzeti 9k5,Twitter for iPhone
tizeti,2020-05-25 16:08:45+00:00,@tizeti internet has been down for 3 days now please and please fix up,Twitter for iPhone
sprectranet,2020-06-26 11:45:11+00:00,I’m in a toxic relationship with @Spectranet_NG and I want out!!!😫,Twitter for iPhone
sprectranet,2020-10-13 16:43:48+00:00,What’s wrong with you guys now @Spectranet_NG,Twitter for iPhone
sprectranet,2020-09-07 18:25:22+00:00,Abi it’s this oloriburuku spectranet?,Twitter for iPhone
sprectranet,2019-09-06 10:59:40,@coder_blvck Spectranet will be smiling to the bank soon 😂😭,Twitter for iPhone
sprectranet,2020-07-26 09:45:49+00:00,@Spectranet_NG are you people normal now ?,Twitter for iPhone
sprectranet,2019-06-05 17:38:49,"@Ayomikun_O_ @yoruba_dev @Spectranet_NG I'm.yet to turn on mine today 
If I do I'd join in defs",Twitter for Android
tizeti,2020-04-07 16:51:55+00:00,@tizeti I’m not enjoying this network. Subscribed for 2months so I can work from home but it’s really frustrating,Twitter for iPhone
tizeti,2019-11-28 07:28:08+00:00,"@tizeti Network has been down for over 24hrs, and no message to let us know what happening. Took 8:42 minutes before my call was picked yesterday.

What if there's no alternative? What if I dont have credit to hold for that long?

This is not a good user experience 🤨🤨 https://t.co/W29JBv9XVr",Twitter for Android
sprectranet,2020-05-01 14:40:16+00:00,Can’t believe I have spent over 12hrs and still counting  just to download this Ghost Recon: Wildlands with file size of 67gb 🤦🏽‍♂️... Spectranet 👎🏾,Twitter for iPhone
sprectranet,2019-08-16 13:29:24,"How Spectranet does it, I don’t understand🤦‍♂️. 80gb in 2 weeks wtf!!!!  when i’m not a yahoo boy😫😫😫 

Am i the only one on this table🤔",Twitter for iPhone
tizeti,2020-04-17 08:20:45+00:00,Tizeti wifi na just night plan in disguise of unlimited wifi.,Twitter for iPhone
sprectranet,2019-02-16 19:32:00,@mannimoor Is your spectranet working?,Twitter for Android
sprectranet,2019-11-11 20:38:30,@Spectranet_NG even after getting rid of your stupid mifi y’all won’t let somebody rest. Dunno what kind of dysfunctional operation you people run. Been trying to change the info on the stupid mifi to the new owner the CS over the phone said I’d have to visit your store,Twitter for iPhone
tizeti,2020-04-28 10:18:37+00:00,@BONGA2699 @tizeti @wifisupport1 Very poor customer service..,Twitter for iPhone
sprectranet,2020-03-05 18:48:55+00:00,To pay for dstv or just subscribe for my spectranet? 🤔,Twitter for Android
sprectranet,2019-10-28 15:47:34,The shittiest customer care award this year goes to @Spectranet_NG.. You earned it! 7days and counting No network. But always assuring to fix the problem.,Twitter for iPhone
sprectranet,2020-01-05 04:54:47+00:00,@aniruoje @Spectranet_NG Yea you do. But please ensure the signal is generally ok in your area before you purchase.,Twitter for Android
sprectranet,2020-06-05 09:13:07+00:00,Dear @Spectranet_NG kindly reply DM,Twitter for iPhone
sprectranet,2019-05-26 08:28:02,"@Spectranet_NG
 you guys need to fix up since yesterday my network has been crappy, i have called your customer care line and they have promised to look into still nothing!!!!! I cannot die of heart palpitations because i am using your MIFI",Twitter for iPhone
sprectranet,2019-12-22 10:52:31,@Marioo__Q @AirtelNigeria and @Spectranet_NG,Twitter for Android
sprectranet,2020-10-16 10:19:23+00:00,@Spectranet_NG  wetin happen after changing my username to Endsars my device stopped working #EndSARS #TwitterDown,Twitter for iPhone
tizeti,2019-12-05 10:17:25+00:00,"Dear @kananyi, I'm back again. Your staff at @tizeti and @wifisupport1 are at it again. 2 emails and 2 dms sent, still no reply. Not doing the phone call thing today. I was on hold for 15 mins yesterday",Twitter for Android
sprectranet,2020-07-09 09:40:44+00:00,"MTN , Spectranet you guys need deliverance! 🤦🏽‍♀️",Twitter for Android
sprectranet,2020-12-27 06:54:17+00:00,@Talinacassy @Spectranet_NG Same with me,Twitter for Android
tizeti,2020-09-15 11:46:31+00:00,"Nokia partnered with Nigerian ISP Tizeti to bring fixed wireless access (FWA) services to more than 1 million residential and enterprise customers in the country

https://t.co/r7JH27uQIG",Twitter for Android
sprectranet,2020-06-15 21:33:23+00:00,Spectranet : Hold my 🍺 https://t.co/t82YcX641U,Twitter for Android
sprectranet,2020-04-03 13:05:20+00:00,@Omo_West12 @Spectranet_NG I don help you tell @Spectranet_NG na,Twitter for Android
sprectranet,2020-11-05 17:03:11+00:00,Someone please subscribe my Spectranet for me abeg.,Twitter for Android
sprectranet,2019-11-01 11:12:44,@Spectranet_NG Those of us using your service in this area are really suffering...spoke to one of your engineers some days ago and he explained the issue clearly. Your management should look into this issue. It’s bad,Twitter for iPhone
tizeti,2020-10-03 11:16:09+00:00,"@wifisupport1 @tizeti Which attention?
Did you collect my details? Werey in disguise 🤡",Twitter for iPhone
sprectranet,2020-01-18 02:24:49+00:00,"@Cutewalterr Spectranet, Jumia, Dealdey, etc",Twitter for iPhone
sprectranet,2020-08-06 21:47:35+00:00,@myaccessbank Hello Please I can't seem to find the Spectranet option on the #AccessMore application.,Twitter for iPhone
sprectranet,2019-06-01 15:54:32,Me waiting out Spectranet to offer double data before I subscribe https://t.co/IGRw6Ch8f7,Twitter for Android
tizeti,2020-01-20 16:53:00+00:00,This tizeti abi kini oruko yen is absolute trash. How can I have two wifi providers and none is working?,Twitter for Android
sprectranet,2020-04-07 21:51:33+00:00,@Arakangudu01 @taadeyoyin You see that COD ehn.. Spectranet never allow me download the update,Twitter for iPhone
tizeti,2020-06-25 20:29:28+00:00,"@dynmsy @wifisupport1 @tizeti @fccpcnigeria This is their new style, they used to be good with emails. Now they are pathetic. My subscription expires today, the last of my money they’ll have.",Twitter for iPhone
sprectranet,2019-05-20 11:38:51,"Dear Spectranet 
I’ll Come Back When I Wanna Come Back, Stop Disturbing Me 😤 
Yours I don’t Giva Shittsly
Donsokiz.",Twitter for iPhone
tizeti,2019-10-17 09:48:18+00:00,"@tizeti @tIZETI_ what a terrible internet service provider do you offer? The worst part is you have the most terrible customer service. Imagine my office that is heavily relying on internet to carry its daily operations &amp; @tizeti has been down  since 15th of Oct.
Thread",Twitter for Android
sprectranet,2020-07-31 09:03:07+00:00,Spectranet genuinely left the chat https://t.co/OyFptQKPMu,Twitter for Android
tizeti,2020-02-21 15:16:36+00:00,"I felt mobile network internet could not handle the rigours of my new smart appliances and devices, so I paid TIZETI N50,000 for installation and one month subscription to their WiFi service.

Can you tell which of the speed tests below is Mobile and which is WiFi? #wifi.com.ng https://t.co/NIYhAhpt8Q",Twitter for Android
sprectranet,2020-04-25 12:00:33+00:00,@Spectranet_NG Why are you people like this? I have been asking for a mifi since the 31st of March and all I get in the DMs is someone will call me. Now I took it upon myself to search for your number to call and for 4 days now all I get is the dispatch rider will be at your place “tomorrow”.,Twitter for iPhone
tizeti,2020-08-04 13:48:36+00:00,Learning. This is how you learn and grow. https://t.co/KHEV7BIKMC,Twitter for Android
tizeti,2020-02-15 21:56:09+00:00,"Have netflix, have wifi but still bored because tizeti is running at 23kbps so I cant watch nothing. I'm frustrated o",Twitter for Android
sprectranet,2020-04-23 20:14:28+00:00,"Please between the spectranet Evo mifi and the spectranet freedom mifi, which is better? 

Please dears, Save a soul. 🙏🏽",Twitter for iPhone
tizeti,2019-08-24 21:41:06+00:00,@Techpointdotng @TheEnike @tizeti Smoooth,Twitter for iPhone
tizeti,2019-06-29 08:35:42+00:00,@tizeti @netflix Watch what?!! Crappy network. I use it. Terrible service. You don’t pick your calls +234 908 749 3040 which is very expensive. When you pick the care guys are clueless about everything relating to your operations and are always escalating without results. 🤦‍♂️🤦‍♂️🤦‍♂️,Twitter for iPhone
sprectranet,2019-05-27 16:29:02,Smile or Spectranet?? Good people which one do you prefer and why??,Twitter for Android
sprectranet,2020-08-28 13:50:53+00:00,"@orhla__ Only you Spectranet, mtn",Twitter for iPhone
sprectranet,2019-09-09 19:05:48,@Officialkome_ @Spectranet_NG This people don frustrate me finish kai. I’m tired,Twitter for iPhone
sprectranet,2020-06-26 06:14:00+00:00,@AtoyebiBamidel2 @dzinkuz @DrJoeAbah @Spectranet_NG @ntelng Lmaooo... That waa before. It's capped now,Twitter for Android
sprectranet,2020-03-25 09:34:47+00:00,@Spectranet_NG kindly check your DM,Twitter for iPhone
tizeti,2020-10-16 09:44:35+00:00,"@wifisupport1 @tizeti 
Now am enjoying what I paid for. Kudos 

#EndSARS",Twitter for iPhone
sprectranet,2020-05-11 09:11:14+00:00,"@Spectranet_NG good morning , pls I av ur modem at home n I want subscribe, how do I go about it",Twitter for Android
sprectranet,2020-03-29 19:46:52+00:00,@rakspd You no see as I dey complain of @Spectranet_NG since,Twitter for Android
sprectranet,2019-12-25 08:38:44,Maybe it’s time to upgrade this laptop and now I’ll need another ISP cannot got back to Spectranet abeg 😩😩😩,Twitter for iPhone
tizeti,2020-03-30 18:22:37+00:00,Tizeti have decided not to come install my internet @tizeti,Twitter for Android
sprectranet,2020-06-21 14:27:17+00:00,@TripleO_G @sammiestarks @Spectranet_NG But they said no cap 😭😭,Twitter for iPhone
sprectranet,2020-05-15 14:30:27+00:00,@Spectranet_NG Had to switch to my mobile network to send this tweet.,Twitter for Android
sprectranet,2019-03-05 11:57:20,"Coming soon 🙌🙌
Spectranet advertisement video 

#akolademj @ Lagos, Nigeria https://t.co/nciwBq2Wns",Instagram
sprectranet,2020-06-06 10:27:04+00:00,@the_ikenna @kingluu @Spectranet_NG Shey their service no dey use him own business play?,Twitter for Android
tizeti,2019-08-30 21:59:02+00:00,@bashirobasekola @tizeti @wifisupport1 Thanks Uncle. How are you doing Sir?,Twitter for iPhone
sprectranet,2020-03-28 06:46:39+00:00,@Spectranet_NG Not with your terrible network smh. It’s time to stay connected headass,Twitter for iPhone
tizeti,2020-07-18 08:33:08+00:00,@tizeti Your new https://t.co/qeUcn5syE5 app needs to be checked. Calls do not connect from third party numbers during the day and it does not ring out  whenever there is a connection at night. I use the app mainly for phone calls. Please work on it,Twitter for Android
sprectranet,2020-03-28 13:13:14+00:00,@Gwariboy @Spectranet_NG Bettee call them,Twitter for iPhone
sprectranet,2020-05-09 07:37:00+00:00,Spectranet don’t you feel like doing double day ta? 🌚🌚,Twitter for iPhone
sprectranet,2019-08-21 05:40:18,What is that link that use in checking internet speed abeg?? I need to send this nonsense to @Spectranet_NG,Twitter for iPhone
tizeti,2019-09-17 20:04:40+00:00,"@tobamedia @tizeti Baba, no allow devil use you ooooh. Na God I take beg you, no near am ooo",Twitter for Android
sprectranet,2019-11-29 06:59:10,"@MrAdeWest Lmaoooo and spectranet just dash me bonus data

Just inagine",Twitter for Android
sprectranet,2020-05-27 11:18:45+00:00,@Qadis_ She must be working for Spectranet cuz that’s the only explanation for that tweet,Twitter for iPhone
sprectranet,2020-04-05 09:39:07+00:00,@Spectranet_NG sending me Data mgt tips after 50GB finished in 1 week. Na Wa,Twitter for Android
sprectranet,2020-03-06 16:00:52+00:00,"A quick shout out to @Spectranet_NG ‘s customer care follow up team.
Y’all are doing it right.
💙",Twitter for iPhone
tizeti,2019-05-05 01:42:59+00:00,"@Benjamin_Alamu @SWIFT4Glte @ntelng Surprisingly @wifi.com.ng is very good where I stay 

No issues whatsoever",Twitter for Android
tizeti,2020-02-20 08:54:42+00:00,@wifisupport1 @tizeti After making me pay 12500 instead of 9500,Twitter for Android
tizeti,2020-06-12 14:27:48+00:00,@FurtherMaf F*ck Tizeti IPNX Way!!!!!!,Twitter for iPhone
sprectranet,2019-12-31 15:53:50,@Spectranet_NG wiped out 15GB of data in 2days on a line associated with a POS Device that has an average daily traffic of about 30mb. I have asked for concrete details of what happened from the 29th till today before taking further action.  @NgComCommission,Twitter for Android
tizeti,2020-03-21 20:34:52+00:00,"@wifisupport1 @tizeti for the past 7 days, your service has been shit. Absolute shit, nothing to write home about. I regret recommending your service to people. They are calling me to complain. Fix my internet #220313",Twitter for iPhone
sprectranet,2019-07-24 08:06:43,@DONJAZZY I’m the young entrepreneur who was once in charge of your Spectranet account when I was still working for Spectranet limited in the year 2013 Lekki branch on admiralty way. #With50k I can help get my coconut oil label  printed for coconut oil supplies to supermarkets.,Twitter for iPhone
